Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	S:\Proteomics_Restored\6883\DIA\raw\B000254_Ap_6883_EXT-765_DIA_Yeast_UPS2_ratio02_DIA.raw	S:\Proteomics_Restored\6883\DIA\raw\B000258_Ap_6883_EXT-765_DIA_Yeast_UPS2_ratio04_DIA.raw	S:\Proteomics_Restored\6883\DIA\raw\B000262_Ap_6883_EXT-765_DIA_Yeast_UPS2_ratio08_DIA.raw	S:\Proteomics_Restored\6883\DIA\raw\B000278_Ap_6883_EXT-765_DIA_Yeast_UPS2_ratio02_DIA_2.raw	S:\Proteomics_Restored\6883\DIA\raw\B000282_Ap_6883_EXT-765_DIA_Yeast_UPS2_ratio04_DIA_2.raw	S:\Proteomics_Restored\6883\DIA\raw\B000286_Ap_6883_EXT-765_DIA_Yeast_UPS2_ratio08_DIA_2.raw	S:\Proteomics_Restored\6883\DIA\raw\B000302_Ap_6883_EXT-765_DIA_Yeast_UPS2_ratio02_DIA_3.raw	S:\Proteomics_Restored\6883\DIA\raw\B000306_Ap_6883_EXT-765_DIA_Yeast_UPS2_ratio04_DIA_3.raw	S:\Proteomics_Restored\6883\DIA\raw\B000310_Ap_6883_EXT-765_DIA_Yeast_UPS2_ratio08_DIA_3.raw
Q05934	VID22_YEAST	VID22	Vacuolar import and degradation protein 22	6	6	3.87706e+06	4.25406e+06	4.02426e+06	4.23762e+06	4.09036e+06	3.50747e+06	4.0287e+06	5.11816e+06	4.83998e+06
Q05942	RSA3_YEAST	RSA3	Ribosome assembly protein 3	3	3	3.81932e+06	3.42756e+06	2.83629e+06	3.58521e+06	3.19164e+06	2.49471e+06	4.24075e+06	4.4072e+06	3.84741e+06
Q05946	UTP13_YEAST	UTP13	U3 small nucleolar RNA-associated protein 13	12	12	1.10557e+07	1.11949e+07	1.03673e+07	8.01369e+06	9.98593e+06	1.0474e+07	8.50554e+06	1.23902e+07	1.25594e+07
Q05948	YL225_YEAST	YLR225C	Uncharacterized SVF1-like protein YLR225C	8	7	5.59021e+06	5.39109e+06	4.59221e+06	5.08799e+06	4.82322e+06	5.20871e+06	5.73816e+06	4.92076e+06	5.61659e+06
Q05949	BUR2_YEAST	BUR2	Protein BUR2	6	6	3.43733e+06	2.79514e+06	3.31548e+06	2.99044e+06	3.07076e+06	2.88191e+06	2.72908e+06	3.84105e+06	3.17122e+06
Q05958	ECM22_YEAST	ECM22	Sterol regulatory element-binding protein ECM22	5	5	3.5466e+06	3.31078e+06	2.85666e+06	4.01431e+06	3.00768e+06	2.47741e+06	3.1894e+06	3.69377e+06	2.36631e+06
Q05979	KYNU_YEAST	BNA5	Kynureninase	10	10	1.36628e+07	1.34221e+07	1.22389e+07	1.24688e+07	1.33131e+07	1.20308e+07	1.21827e+07	1.46141e+07	1.39329e+07
Q06001	FAR10_YEAST	FAR10	Factor arrest protein 10	3	3	2.01932e+06	2.00486e+06	2.1463e+06	1.0632e+06	2.10829e+06	1.24561e+06	2.05351e+06	1.91097e+06	1.96721e+06
Q06010	STE23_YEAST	STE23	A-factor-processing enzyme	30	30	1.29056e+07	1.29692e+07	1.1467e+07	1.16863e+07	1.27392e+07	1.19027e+07	1.23686e+07	1.22064e+07	1.20878e+07
Q06011	ECM19_YEAST	ECM19	Protein ECM19	1	1	5.02882e+06	4.83558e+06	4.8937e+06	5.35217e+06	4.28365e+06	5.13273e+06	5.79595e+06	6.02506e+06	4.31218e+06
Q06053	DUS3_YEAST	DUS3	tRNA-dihydrouridine(47) synthase [NAD(P)(+)]	11	11	5.09875e+06	5.58331e+06	4.4424e+06	3.90741e+06	5.35904e+06	4.07264e+06	4.55315e+06	4.49413e+06	4.97863e+06
Q06058	SEI1_YEAST	SEI1	Seipin	1	1	1.23641e+06				1.5846e+06			1.25759e+06	
Q06063	DUS4_YEAST	DUS4	tRNA-dihydrouridine(20a/20b) synthase [NAD(P)+]	1	1	1.43318e+07	1.42756e+07	1.9545e+07	1.60703e+07	1.45521e+07	1.66542e+07	1.48753e+07	1.50726e+07	1.62056e+07
Q06070	YL407_YEAST	YLR407W	Uncharacterized protein YLR407W	2	2	154609	147654	167197	200804	152767	188678	176068	113957	144030
Q06078	UTP21_YEAST	UTP21	U3 small nucleolar RNA-associated protein 21	13	13	3.93116e+06	3.90214e+06	4.07359e+06	4.02994e+06	4.24269e+06	4.02925e+06	3.42156e+06	4.34343e+06	3.85774e+06
Q06089	YP098_YEAST	YPR098C	Uncharacterized mitochondrial outer membrane protein YPR098C	2	2	1.16864e+07	9.48384e+06	1.11778e+07	1.22697e+07	1.08501e+07	1.02797e+07	1.26926e+07	1.22765e+07	1.20122e+07
Q06096	COG4_YEAST	COG4	Conserved oligomeric Golgi complex subunit 4	8	8	1.7988e+06	1.57425e+06	1.4127e+06	1.32123e+06	1.64309e+06	1.22948e+06	1.64638e+06	1.54712e+06	1.39484e+06
Q06103	RPN7_YEAST	RPN7	26S proteasome regulatory subunit RPN7	18	18	8.21468e+07	8.87716e+07	8.87761e+07	8.43331e+07	8.64277e+07	8.81354e+07	8.03379e+07	8.60209e+07	8.73124e+07
Q06106	MRD1_YEAST	MRD1	Multiple RNA-binding domain-containing protein 1	13	13	5.42616e+06	4.37858e+06	4.60488e+06	5.05762e+06	5.20114e+06	4.59308e+06	4.97268e+06	5.09963e+06	4.73529e+06
Q06107	YP114_YEAST	YPR114W	Uncharacterized TLC domain-containing protein YPR114W	3	3	3.71421e+06	5.27076e+06	6.35482e+06	5.20243e+06	4.60824e+06	5.00431e+06	4.11717e+06	5.17323e+06	4.67906e+06
Q06108	RGC1_YEAST	RGC1	Regulator of the glycerol channel 1	13	12	1.03116e+06	933885	872106	1.12443e+06	986419	860884	982733	1.06921e+06	961008
Q06132	SGD1_YEAST	SGD1	Suppressor of glycerol defect protein 1	9	9	3.4013e+06	2.7135e+06	3.03244e+06	3.32341e+06	2.84123e+06	2.82467e+06	3.25537e+06	3.67588e+06	3.23801e+06
Q06137	YL345_YEAST	YLR345W	Putative 6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase YLR345W	9	9	2.59087e+06	3.0476e+06	3.1884e+06	2.11477e+06	2.44338e+06	2.77672e+06	2.93916e+06	2.64406e+06	3.29399e+06
Q06142	IMB1_YEAST	KAP95	Importin subunit beta-1	19	19	1.14929e+07	1.15174e+07	1.15349e+07	1.11668e+07	1.18094e+07	1.14132e+07	1.16692e+07	1.19609e+07	1.15724e+07
Q06143	DIC1_YEAST	DIC1	Mitochondrial dicarboxylate transporter	7	7	7.13456e+06	6.80524e+06	6.95529e+06	8.07245e+06	6.71476e+06	6.98136e+06	6.78807e+06	7.65863e+06	6.90951e+06
Q06144	ORM2_YEAST	ORM2	Protein ORM2	1	1	2.26583e+06	2.27746e+06	2.90674e+06	2.45132e+06	2.6818e+06	3.20214e+06	1.87116e+06	2.8402e+06	2.55822e+06
Q06146	YL257_YEAST	YLR257W	Uncharacterized protein YLR257W	15	15	2.04528e+07	2.01845e+07	1.85522e+07	1.94016e+07	1.9182e+07	1.8551e+07	1.8941e+07	1.96606e+07	1.86667e+07
Q06147	LCB5_YEAST	LCB5	Sphingoid long chain base kinase 5	2	2			35395.6		23166	35306.1	38180.5	34310.8	30580.9
Q06151	DCPS_YEAST	DCS1	m7GpppX diphosphatase	18	18	3.55856e+07	3.45563e+07	3.63815e+07	3.63406e+07	3.61935e+07	3.81325e+07	3.56248e+07	3.69783e+07	3.66061e+07
Q06152	YL271_YEAST	YLR271W	Uncharacterized protein YLR271W	2	2	288129	283381	346080	373043	320005	304352	348913	344313	309227
Q06156	CND1_YEAST	YCS4	Condensin complex subunit 1	5	5	1.15824e+06	1.88514e+06	1.26032e+06	1.40035e+06	1.96434e+06	1.92734e+06	1.2546e+06	1.99473e+06	2.01635e+06
Q06162	NKP2_YEAST	NKP2	Inner kinetochore subunit NKP2	1	1	412596	321951	630901	414319	500983		558117	457821	545338
Q06168	SFH1_YEAST	SFH1	Chromatin structure-remodeling complex subunit SFH1	4	4	6.86963e+06	7.61602e+06	7.32261e+06	7.74738e+06	7.59915e+06	7.88817e+06	7.50053e+06	6.88301e+06	7.69638e+06
Q06169	PEX30_YEAST	PEX30	Peroxisomal membrane protein PEX30	12	12	4.64004e+06	5.05739e+06	4.49635e+06	4.40325e+06	4.79146e+06	4.61158e+06	4.71247e+06	5.00425e+06	5.15319e+06
Q06170	YL326_YEAST	YLR326W	Uncharacterized membrane protein YLR326W	1	1		176170	75008.7		222458			114488	97766.1
Q06177	TMA10_YEAST	TMA10	Translation machinery-associated protein 10	6	6	1.61277e+08	1.8656e+08	1.86675e+08	1.69585e+08	1.71034e+08	1.95055e+08	1.80205e+08	1.71269e+08	1.71816e+08
Q06178	NMA1_YEAST	NMA1	Nicotinamide/nicotinic acid mononucleotide adenylyltransferase 1	9	8	8.05054e+06	8.66952e+06	8.7218e+06	8.48266e+06	8.15179e+06	8.97627e+06	7.96084e+06	8.41685e+06	7.88822e+06
Q06179	FMP27_YEAST	FMP27	Protein FMP27, mitochondrial	18	18	6.46054e+06	6.04691e+06	5.22957e+06	4.94937e+06	5.71841e+06	5.5734e+06	5.60267e+06	6.73222e+06	6.07842e+06
Q06205	FKBP4_YEAST	FPR4	FK506-binding protein 4	8	7	1.87484e+07	1.87861e+07	1.92756e+07	1.74655e+07	1.57985e+07	1.86554e+07	1.90985e+07	1.89724e+07	1.26502e+07
Q06211	MMS1_YEAST	MMS1	E3 ubiquitin-protein ligase linker protein MMS1	4	4	293754	279373	172825	215754	224243	200726	213773	283349	259757
Q06213	MED10_YEAST	NUT2	Mediator of RNA polymerase II transcription subunit 10	5	5	1.2179e+06	1.38659e+06	975901	955555	1.41168e+06	1.40933e+06	1.36227e+06	1.37033e+06	1.31152e+06
Q06214	JIP5_YEAST	JIP5	WD repeat-containing protein JIP5	10	10	2.86797e+06	2.87483e+06	3.02505e+06	3.07715e+06	2.66207e+06	2.66908e+06	2.81005e+06	3.23434e+06	2.88314e+06
Q06217	SMD2_YEAST	SMD2	Small nuclear ribonucleoprotein Sm D2	3	3	7.62382e+06	6.91569e+06	7.38345e+06	7.02481e+06	7.39819e+06	6.77613e+06	6.26094e+06	7.24252e+06	7.16826e+06
Q06218	DBP9_YEAST	DBP9	ATP-dependent RNA helicase DBP9	17	17	1.21186e+07	1.10383e+07	9.7206e+06	1.17557e+07	1.01361e+07	9.47526e+06	1.18657e+07	1.18372e+07	1.08078e+07
Q06224	YSH1_YEAST	YSH1	Endoribonuclease YSH1	5	5	2.60461e+06	2.26842e+06	2.33212e+06	2.20821e+06	2.469e+06	2.33838e+06	2.97005e+06	2.87497e+06	2.25981e+06
Q06245	SEC10_YEAST	SEC10	Exocyst complex component SEC10	9	9	4.63123e+06	4.21166e+06	4.0823e+06	3.6956e+06	4.51474e+06	4.5858e+06	4.79092e+06	4.69645e+06	3.71223e+06
Q06251	YL177_YEAST	YLR177W	Uncharacterized protein YLR177W	11	11	3.37167e+06	3.03961e+06	3.49164e+06	3.22236e+06	3.48652e+06	3.08326e+06	3.19287e+06	3.14831e+06	3.9018e+06
Q06252	YL179_YEAST	YLR179C	Uncharacterized protein YLR179C	8	8	6.40921e+07	5.74166e+07	5.52323e+07	6.19862e+07	6.14878e+07	5.99635e+07	6.21594e+07	6.55408e+07	6.49067e+07
Q06263	VTA1_YEAST	VTA1	Vacuolar protein sorting-associated protein VTA1	4	4	1.68045e+06	1.6907e+06	1.60592e+06	1.29029e+06	1.67711e+06	1.70395e+06	1.54701e+06	1.73384e+06	1.99712e+06
Q06287	NEP1_YEAST	EMG1	Ribosomal RNA small subunit methyltransferase NEP1	9	9	1.22488e+07	1.27433e+07	1.2142e+07	1.2161e+07	1.22557e+07	1.21499e+07	1.14873e+07	1.19827e+07	1.25027e+07
Q06315	SKG3_YEAST	SKG3	Protein SKG3	10	10	3.60232e+06	4.10212e+06	3.48137e+06	4.1374e+06	3.31184e+06	3.26873e+06	3.6864e+06	3.83295e+06	3.78988e+06
Q06321	ATG26_YEAST	ATG26	Sterol 3-beta-glucosyltransferase	7	7	3.14625e+06	3.78787e+06	3.25215e+06	2.97001e+06	3.54516e+06	4.21426e+06	3.44676e+06	3.32191e+06	3.79272e+06
Q06325	YPS7_YEAST	YPS7	Aspartic proteinase yapsin-7	2	2	2.0649e+06	1.83323e+06	1.82584e+06	1.89763e+06	1.42104e+06	1.18742e+06	1.46351e+06	855269	1.44547e+06
Q06336	GGA1_YEAST	GGA1	ADP-ribosylation factor-binding protein GGA1	16	16	9.46539e+06	8.92716e+06	8.69757e+06	8.86443e+06	8.6917e+06	8.7736e+06	9.50902e+06	9.17331e+06	9.20519e+06
Q06337	EAF1_YEAST	EAF1	Chromatin modification-related protein EAF1	3	3	316937	292925	267443	282663	276738		278794	338335	294661
Q06338	BCP1_YEAST	BCP1	Protein BCP1	8	8	7.92828e+06	8.66539e+06	7.55288e+06	7.71608e+06	8.05939e+06	8.18725e+06	7.96188e+06	7.48651e+06	8.85732e+06
Q06339	TFC6_YEAST	TFC6	Transcription factor tau 91 kDa subunit	4	4	301201	303501	199383	252994	215456	170632	226717	342272	174751
Q06344	ESF1_YEAST	ESF1	Pre-rRNA-processing protein ESF1	14	14	6.72778e+06	6.69358e+06	6.5849e+06	6.38557e+06	6.89624e+06	6.89298e+06	6.79773e+06	7.19503e+06	7.39881e+06
Q06346	KEI1_YEAST	KEI1	Inositol phosphorylceramide synthase regulatory subunit KEI1	2	2	7.65635e+06	6.40601e+06	5.68113e+06		4.37338e+06	7.91585e+06			6.48043e+06
Q06350	CHI2_YEAST	CTS2	Sporulation-specific chitinase 2	1	1	715554	607198	575481	438207	611974	788166	462039		728382
Q06385	VPS74_YEAST	VPS74	Vacuolar protein sorting-associated protein 74	9	9	1.51291e+07	1.48194e+07	1.38194e+07	1.37641e+07	1.58531e+07	1.50321e+07	1.51961e+07	1.4774e+07	1.48052e+07
Q06389	NCS1_YEAST	FRQ1	Calcium-binding protein NCS-1	4	4	1.47093e+06	1.91606e+06	1.85816e+06	1.78405e+06	1.83782e+06	1.90843e+06	1.78986e+06	2.2111e+06	2.2468e+06
Q06405	ATPK_YEAST	ATP17	ATP synthase subunit f, mitochondrial	2	2	3.22228e+06	2.33072e+06	2.79434e+06	3.4006e+06	3.17631e+06	3.0314e+06	2.39784e+06	3.39245e+06	3.05794e+06
Q06406	LSM6_YEAST	LSM6	U6 snRNA-associated Sm-like protein LSm6	3	3	3.26889e+07	3.38062e+07	3.19015e+07	3.58707e+07	3.45675e+07	3.28172e+07	3.65895e+07	3.38215e+07	3.19032e+07
Q06407	RGA2_YEAST	RGA2	Rho-type GTPase-activating protein 2	8	8	4.987e+06	3.50702e+06	5.1601e+06	5.67439e+06	5.54322e+06	5.5855e+06	5.26109e+06	5.80133e+06	6.15546e+06
Q06408	ARO10_YEAST	ARO10	Transaminated amino acid decarboxylase	7	7	2.49649e+06	2.29969e+06	1.89301e+06	1.99636e+06	2.08075e+06	2.18773e+06	2.19779e+06	2.36356e+06	2.28596e+06
Q06409	DCK1_YEAST	DCK1	DOCK-like protein 1	5	5	262016	224794	214997	199229	295405	225582	225306	194621	266942
Q06410	ATG17_YEAST	ATG17	Autophagy-related protein 17	4	4	1.23331e+06		369996	716130	400864	650250	659086	757554	585502
Q06411	SP382_YEAST	SPP382	Pre-mRNA-splicing factor SPP382	2	2	264083	269115		264237		471230	317969	430743	295621
Q06417	TDA5_YEAST	TDA5	Uncharacterized oxidoreductase TDA5	1	1		291793	152767				279944		
Q06436	MAG2_YEAST	MAG2	E3 ubiquitin-protein ligase MAG2	1	1	503770	269895	389772		224347		423257	262645	492546
Q06440	CORO_YEAST	CRN1	Coronin-like protein	29	29	3.22579e+07	3.30314e+07	3.41185e+07	3.18125e+07	3.17126e+07	3.14441e+07	3.1063e+07	3.14434e+07	3.41105e+07
Q06449	PIN3_YEAST	PIN3	[PSI+] inducibility protein 3	7	7	2.23351e+07	2.06211e+07	2.02458e+07	2.08718e+07	2.24418e+07	2.27743e+07	2.16643e+07	2.39842e+07	2.09636e+07
Q06451	TPO3_YEAST	TPO3	Polyamine transporter 3	3	3	8.95589e+06	9.1002e+06	9.07696e+06	1.12387e+07	8.90785e+06	7.36995e+06	7.60062e+06	9.21978e+06	9.44686e+06
Q06479	YL352_YEAST	YLR352W	F-box protein YLR352W	3	3	2.56128e+06	3.32819e+06	3.06904e+06	3.26021e+06	2.6022e+06	2.83184e+06	3.17335e+06	2.79352e+06	3.17323e+06
Q06485	ATG33_YEAST	ATG33	Autophagy-related protein 33	3	3	1.9107e+07	1.7074e+07	1.8798e+07	1.66642e+07	1.56701e+07	1.91555e+07	1.83109e+07	1.58379e+07	1.96959e+07
Q06488	RSC2_YEAST	RSC2	Chromatin structure-remodeling complex subunit RSC2	17	17	9.15655e+06	8.25644e+06	7.97543e+06	7.97362e+06	8.6781e+06	8.08684e+06	8.96516e+06	6.85961e+06	8.27139e+06
Q06489	MTNA_YEAST	MRI1	Methylthioribose-1-phosphate isomerase	15	15	1.70017e+07	1.66106e+07	1.64208e+07	1.72321e+07	1.65168e+07	1.67473e+07	1.66692e+07	1.69946e+07	1.74628e+07
Q06493	YLH47_YEAST	YLH47	LETM1 domain-containing protein YLH47, mitochondrial	10	10	7.73383e+06	7.94125e+06	7.93897e+06	7.6447e+06	6.89562e+06	7.53189e+06	7.6458e+06	7.49588e+06	8.56897e+06
Q06494	PLR1_YEAST	YPR127W	Putative pyridoxal reductase	15	15	1.81822e+07	1.82613e+07	1.77449e+07	1.65842e+07	1.74685e+07	1.75825e+07	1.73157e+07	1.80476e+07	1.8172e+07
Q06497	ANT1_YEAST	ANT1	Peroxisomal adenine nucleotide transporter 1	5	5	3.49246e+06	3.01021e+06	3.59317e+06	3.05788e+06	3.12591e+06	2.67932e+06	2.83185e+06	3.28397e+06	3.28442e+06
Q06504	NAT3_YEAST	NAT3	N-terminal acetyltransferase B complex catalytic subunit NAT3	2	2	2.47375e+06	1.89966e+06	2.27109e+06	1.92841e+06	2.08616e+06	1.60958e+06	3.10271e+06	2.41791e+06	2.08143e+06
Q06505	IWS1_YEAST	SPN1	Transcription factor SPN1	20	20	2.38802e+07	2.56694e+07	2.35901e+07	2.22833e+07	2.38982e+07	2.49203e+07	2.41492e+07	2.45714e+07	2.43149e+07
Q06506	RRP9_YEAST	RRP9	Ribosomal RNA-processing protein 9	12	12	7.10853e+06	7.26213e+06	6.55815e+06	7.39418e+06	6.91177e+06	6.33903e+06	7.29954e+06	7.57793e+06	7.89699e+06
Q06508	LOA1_YEAST	LOA1	Lysophosphatidic acid:oleoyl-CoA acyltransferase 1	5	5	9.89715e+07	8.91336e+07	7.50954e+07	5.95149e+07	8.06503e+07	8.66572e+07	9.10069e+07	9.27991e+07	6.98415e+07
Q06510	TAZ_YEAST	TAZ1	Tafazzin	5	5	2.65661e+06	2.45183e+06	2.17965e+06	2.2231e+06	2.24313e+06	2.21923e+06	2.24351e+06	2.27792e+06	2.52227e+06
Q06511	RRP15_YEAST	RRP15	Ribosomal RNA-processing protein 15	5	5	5.85296e+06	7.28746e+06	6.56997e+06	6.10638e+06	6.763e+06	6.3437e+06	6.00881e+06	6.16696e+06	5.90322e+06
Q06512	NOC4_YEAST	NOC4	Nucleolar complex protein 4	5	5	3.4168e+06	3.36744e+06	3.13767e+06	3.73056e+06	3.02456e+06	2.96838e+06	2.79903e+06	3.62835e+06	3.51219e+06
Q06523	YP148_YEAST	YPR148C	Uncharacterized protein YPR148C	16	16	1.71802e+07	1.76869e+07	1.76349e+07	1.6361e+07	1.68528e+07	1.79894e+07	1.76833e+07	1.67837e+07	1.89877e+07
Q06525	URN1_YEAST	URN1	Pre-mRNA-splicing factor URN1	3	3	1.48557e+06	1.32325e+06	1.08171e+06	2.47153e+06	800770	878154	802638	1.4971e+06	975649
Q06538	CSC1_YEAST	CSC1	Calcium permeable stress-gated cation channel 1	5	5	6.32759e+06	6.13223e+06	4.85809e+06	6.36861e+06	5.65364e+06	5.44765e+06	5.7829e+06	5.35117e+06	5.65889e+06
Q06543	GPN3_YEAST	GPN3	GPN-loop GTPase 3	3	3	1.1067e+06	908767	976740	985283	817453	866897	554556	843116	997120
Q06554	IRC20_YEAST	IRC20	Uncharacterized ATP-dependent helicase IRC20	5	5	363928	222256	283938			246895	202898		203208
Q06580	MLC2_YEAST	MLC2	Myosin light chain 2	3	3	1.62883e+06	1.69418e+06	1.61983e+06	1.54596e+06	1.37863e+06	1.50108e+06	1.19539e+06	1.414e+06	1.53782e+06
Q06604	BSP1_YEAST	BSP1	Protein BSP1	8	8	3.73442e+06	4.10432e+06	3.52235e+06	2.42418e+06	3.36386e+06	4.12488e+06	3.18617e+06	3.76039e+06	3.73632e+06
Q06608	PDXH_YEAST	YPR172W	Pyridoxamine 5'-phosphate oxidase homolog	6	6	1.15309e+07	1.15507e+07	1.13901e+07	1.06434e+07	1.13799e+07	1.11383e+07	1.16454e+07	1.09928e+07	1.19842e+07
Q06616	YP174_YEAST	YPR174C	Nuclear envelope protein YPR174C	3	3	695021	416663	464717		406060	517952	651482	522317	623148
Q06623	HDA3_YEAST	HDA3	HDA1 complex subunit 3	6	6	767141	1.01189e+06	1.00847e+06	901529	734587	831621	691306	607321	685876
Q06624	RHC31_YEAST	AOS1	DNA damage tolerance protein RHC31	9	9	3.89201e+06	3.52074e+06	3.63704e+06	4.50568e+06	3.93624e+06	3.49786e+06	3.65035e+06	4.07279e+06	4.14141e+06
Q06625	GDE_YEAST	GDB1	Glycogen debranching enzyme	38	38	1.87863e+07	1.87866e+07	1.96653e+07	2.01389e+07	1.95716e+07	1.96958e+07	1.85599e+07	1.96267e+07	1.95059e+07
Q06628	ATG13_YEAST	ATG13	Autophagy-related protein 13	4	4	561312	531782	446803	432077	439600	408657	509896	346687	486290
Q06629	HDA2_YEAST	HDA2	HDA1 complex subunit 2	6	6	3.45311e+06	3.74532e+06	2.47419e+06	3.57204e+06	3.75431e+06	3.23989e+06	2.57709e+06	3.55193e+06	3.44699e+06
Q06630	MHR1_YEAST	MHR1	Large ribosomal subunit protein mL67	4	4	757838	747273	569930	651681	849340	470552	835584	741536	777903
Q06631	BFR2_YEAST	BFR2	Protein BFR2	14	14	5.77064e+06	5.71103e+06	5.37474e+06	5.19479e+06	5.09203e+06	4.98681e+06	4.81223e+06	4.43054e+06	4.98343e+06
Q06632	CFT1_YEAST	CFT1	Protein CFT1	7	7	660707	820836	884328	724674	837181	656751	648510	724149	802791
Q06636	GPI11_YEAST	GPI11	Glycosylphosphatidylinositol anchor biosynthesis protein 11	2	2	1.84814e+06	2.1937e+06	3.12805e+06		2.10729e+06	3.53431e+06	2.34935e+06	1.59262e+06	1.96681e+06
Q06639	RSC3_YEAST	RSC3	Chromatin structure-remodeling complex protein RSC3	19	19	6.12159e+06	5.48498e+06	5.76527e+06	5.11146e+06	5.28151e+06	5.66439e+06	5.57896e+06	5.59925e+06	5.43966e+06
Q06644	PMT7_YEAST	PMT7	Probable dolichyl-phosphate-mannose--protein mannosyltransferase 7	6	6	3.10469e+06	2.94399e+06	3.11618e+06	2.90928e+06	3.55377e+06	4.15264e+06	3.08209e+06	3.13605e+06	2.69925e+06
Q06651	PIB1_YEAST	PIB1	E3 ubiquitin-protein ligase PIB1	2	2	87898.9	150504	84862.9	74311.2	127498	114626	81725.4	156470	159437
Q06668	OMS1_YEAST	OMS1	Methyltransferase OMS1, mitochondrial	4	4	1.23603e+06	1.30759e+06	1.92289e+06	1.06778e+06	1.11652e+06	1.88096e+06	1.39441e+06	1.11582e+06	1.31261e+06
Q06672	TSR2_YEAST	TSR2	Pre-rRNA-processing protein TSR2	2	2	2.20659e+06	2.43599e+06	1.98279e+06	2.43841e+06	1.93258e+06	2.45612e+06	1.26599e+06	1.93372e+06	2.57683e+06
Q06673	ECM30_YEAST	ECM30	Protein ECM30	7	7	1.68822e+06	1.68955e+06	2.36675e+06	1.34479e+06	2.03383e+06	2.0575e+06	1.7017e+06	1.50208e+06	1.90953e+06
Q06675	CENPO_YEAST	MCM21	Inner kinetochore subunit MCM21	1	1		41441				38290.8			
Q06677	SWA2_YEAST	SWA2	Auxilin-like clathrin uncoating factor SWA2	11	11	4.89782e+06	4.16364e+06	3.47555e+06	3.97669e+06	3.98492e+06	3.70314e+06	4.57945e+06	4.47044e+06	3.96184e+06
Q06678	RM35_YEAST	MRPL35	Large ribosomal subunit protein mL38	2	2	635586	511985	636810	693138	794533	676926	830138	544036	560502
Q06679	UTP4_YEAST	UTP4	U3 small nucleolar RNA-associated protein 4	16	16	1.12633e+07	1.13016e+07	1.10069e+07	1.15011e+07	1.27339e+07	1.20715e+07	1.04422e+07	1.2005e+07	1.21789e+07
Q06680	CND3_YEAST	YCG1	Condensin complex subunit 3	1	1	117023	151820	108306	114886		112458	143356	146924	138367
Q06681	YSP2_YEAST	YSP2	Membrane-anchored lipid-binding protein YSP2	5	5	583469	1.03335e+06	680873	713195	695713	767021	915608	619247	932367
Q06682	UBX5_YEAST	UBX5	UBX domain-containing protein 5	11	11	4.48388e+06	4.69068e+06	4.52182e+06	4.14667e+06	5.12841e+06	4.21948e+06	4.56727e+06	5.60804e+06	4.93294e+06
Q06685	VIP1_YEAST	VIP1	Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase	36	36	1.97325e+07	1.95076e+07	1.91739e+07	1.97912e+07	1.78481e+07	1.89416e+07	1.87578e+07	1.93439e+07	1.93992e+07
Q06688	SRR1L_YEAST	BER1	SRR1-like protein BER1	4	4	1.25222e+06	991923	1.31093e+06	1.51505e+06	1.51917e+06	967675	1.57786e+06	1.05365e+06	1.47208e+06
Q06689	YL413_YEAST	YLR413W	Cell membrane protein YLR413W	2	2	130507			178396	227208	245490		243247	93273.9
Q06696	VPS36_YEAST	VPS36	Vacuolar protein-sorting-associated protein 36	5	5	791605	831882	964150	781629	931040	806849	971725	864390	872238
Q06697	CDC73_YEAST	CDC73	Cell division control protein 73	8	8	8.23312e+06	7.84521e+06	8.3973e+06	8.2791e+06	8.23443e+06	8.17993e+06	8.05236e+06	8.26662e+06	8.94167e+06
Q06698	YL419_YEAST	YLR419W	Putative ATP-dependent RNA helicase YLR419W	19	19	5.33874e+06	4.83623e+06	4.06186e+06	4.5646e+06	4.70694e+06	4.27064e+06	4.77976e+06	4.31397e+06	4.99562e+06
Q06704	IMH1_YEAST	IMH1	Golgin IMH1	29	29	8.13458e+06	8.02714e+06	7.30327e+06	8.11592e+06	7.54484e+06	6.65995e+06	8.1281e+06	7.76259e+06	7.46952e+06
Q06705	CSR1_YEAST	CSR1	Phosphatidylinositol transfer protein CSR1	13	13	8.4775e+06	9.04888e+06	8.87926e+06	8.10584e+06	8.91391e+06	8.42761e+06	8.97832e+06	8.25417e+06	9.71762e+06
Q06706	ELP1_YEAST	IKI3	Elongator complex protein 1	31	31	7.60185e+06	7.45989e+06	7.66615e+06	6.93102e+06	7.98211e+06	7.30195e+06	7.36044e+06	7.72628e+06	6.79327e+06
Q06708	VAC14_YEAST	VAC14	Vacuole morphology and inheritance protein 14	13	13	8.6621e+06	8.13525e+06	8.98018e+06	9.4296e+06	9.33032e+06	9.18389e+06	9.9214e+06	9.13211e+06	9.96446e+06
Q06709	REH1_YEAST	REH1	Cytoplasmic 60S subunit biogenesis factor REH1	6	6	5.59306e+06	5.01489e+06	4.85776e+06	5.29735e+06	5.35876e+06	5.06202e+06	5.53211e+06	5.32695e+06	5.22076e+06
Q06815	MRL1_YEAST	MRL1	Mannose 6-phosphate receptor-like protein 1	2	2	4.75438e+06	4.59e+06	3.76551e+06	4.24942e+06	4.699e+06	3.94642e+06	5.21713e+06	4.31721e+06	5.67726e+06
